village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN2001_ID
628389,Piravanthur,32,600,5686,121100,Piravanthur,32,13,3,3213000300121100
628390,Valacode(Part),32,600,5686,121200,Valacode(Part),32,13,3,3213000300121200
628391,Edamon,32,600,5686,121300,Edamon,32,13,3,3213000300121300
628392,Thenmala,32,600,5686,121400,Thenmala,32,13,3,3213000300121400
628393,Arienkavu,32,600,5686,121500,Arienkavu,32,13,3,3213000300121500
628394,Kulathupuzha,32,600,5686,121600,Kulathupuzha,32,13,3,3213000300121600
628395,Thinkalkarikkakom,32,600,5686,121700,Thinkalkarikkakom,32,13,3,3213000300121700
628396,Ayiranalloor,32,600,5686,121800,Ayiranalloor,32,13,3,3213000300121800
628397,Karavaloor(Part),32,600,5686,121900,Karavaloor(Part),32,13,3,3213000300121900
628398,Arackal,32,600,5686,122000,Arackal,32,13,3,3213000300122000
628399,Edamulackal,32,600,5686,122100,Edamulackal,32,13,3,3213000300122100
628400,Anchal,32,600,5686,122200,Anchal,32,13,3,3213000300122200
628401,Eroor,32,600,5686,122300,Eroor,32,13,3,3213000300122300
628402,Alayamon,32,600,5686,122400,Alayamon,32,13,3,3213000300122400
628403,Channappetta,32,600,5686,122500,Channappetta,32,13,3,3213000300122500
628404,Pavithreswaram,32,600,5687,122600,Pavithreswaram,32,13,4,3213000400122600
628405,Puthur,32,600,5687,122700,Puthur,32,13,4,3213000400122700
628406,Kulakkada,32,600,5687,122800,Kulakkada,32,13,4,3213000400122800
628407,Kalayapuram,32,600,5687,122900,Kalayapuram,32,13,4,3213000400122900
628408,Mylom,32,600,5687,123000,Mylom,32,13,4,3213000400123000
628409,Melila,32,600,5687,123100,Melila,32,13,4,3213000400123100
628410,Chakkuvarakkal,32,600,5687,123200,Chakkuvarakkal,32,13,4,3213000400123200
628411,Vettikkavala,32,600,5687,123300,Vettikkavala,32,13,4,3213000400123300
628412,Neduvathoor,32,600,5687,123500,Neduvathoor,32,13,4,3213000400123500
628413,Ezhukone,32,600,5687,123600,Ezhukone,32,13,4,3213000400123600
628414,Kareepra,32,600,5687,123700,Kareepra,32,13,4,3213000400123700
628415,Odanavattam,32,600,5687,123800,Odanavattam,32,13,4,3213000400123800
628416,Ummannoor,32,600,5687,123900,Ummannoor,32,13,4,3213000400123900
628417,Valakam,32,600,5687,124000,Valakam,32,13,4,3213000400124000
628418,Elamad,32,600,5687,124100,Elamad,32,13,4,3213000400124100
628419,Veliyam,32,600,5687,124200,Veliyam,32,13,4,3213000400124200
628420,Pooyappally,32,600,5687,124300,Pooyappally,32,13,4,3213000400124300
628421,Velinalloor,32,600,5687,124400,Velinalloor,32,13,4,3213000400124400
628422,Chadayamangalam,32,600,5687,124500,Chadayamangalam,32,13,4,3213000400124500
628423,Kottukkal,32,600,5687,124600,Kottukkal,32,13,4,3213000400124600
628424,Ittiva,32,600,5687,124700,Ittiva,32,13,4,3213000400124700
628425,Kadakkal,32,600,5687,124800,Kadakkal,32,13,4,3213000400124800
628426,Nilamel,32,600,5687,124900,Nilamel,32,13,4,3213000400124900
628427,Kummil,32,600,5687,125000,Kummil,32,13,4,3213000400125000
628428,Mancode,32,600,5687,125100,Mancode,32,13,4,3213000400125100
628429,Chithara,32,600,5687,125200,Chithara,32,13,4,3213000400125200
628430,Kottarakkara(CT),32,600,5687,123400,Kottarakkara,32,13,4,3213000400123400
628431,Mundrothuruth,32,600,5688,125400,Mundrothuruth,32,13,5,3213000500125400
628432,Kizhakkekallada,32,600,5688,125500,Kizhakkekallada,32,13,5,3213000500125500
628433,Mulavana,32,600,5688,125600,Mulavana,32,13,5,3213000500125600
628434,Pallimon,32,600,5688,126300,Pallimon,32,13,5,3213000500126300
628435,Chirakkara,32,600,5688,126900,Chirakkara,32,13,5,3213000500126900
628436,Paravoor(Part),32,600,5688,127000,Paravoor(Part),32,13,5,3213000500127000
628437,Parippally,32,600,5688,127200,Parippally,32,13,5,3213000500127200
628438,Kalluvathukkal,32,600,5688,127300,Kalluvathukkal,32,13,5,3213000500127300
628439,Thrikkaruva(CT),32,600,5688,125300,Thrikkaruva,32,13,5,3213000500125300
628440,Panayam(CT),32,600,5688,125800,Panayam,32,13,5,3213000500125800
628441,Perinad(CT),32,600,5688,125700,Perinad,32,13,5,3213000500125700
628442,Elampalloor(CT),32,600,5688,126000,Elampalloor,32,13,5,3213000500126000
628443,Nedumpana(CT),32,600,5688,126200,Nedumpana,32,13,5,3213000500126200
628444,Kottamkara(CT),32,600,5688,126100,Kottamkara,32,13,5,3213000500126100
628445,Thrikkadavoor(CT),32,600,5688,125900,Thrikkadavoor,32,13,5,3213000500125900
628446,Thrikkovilvattom(CT),32,600,5688,126400,Thrikkovilvattom,32,13,5,3213000500126400
628447,Adichanalloor(CT),32,600,5688,126700,Adichanalloor,32,13,5,3213000500126700
628448,Thazhuthala(CT),32,600,5688,126500,Thazhuthala,32,13,5,3213000500126500
628449,Mayyanad(CT),32,600,5688,126600,Mayyanad,32,13,5,3213000500126600
628450,Meenad(CT),32,600,5688,126800,Meenad,32,13,5,3213000500126800
628451,Poothakkulam(CT),32,600,5688,127100,Poothakkulam,32,13,5,3213000500127100
628374,Eravipuram(OG)(Part),32,600,5688,41302000,Eravipuram(OG),32,13,1,3213000141302000
628452,Edava,32,601,5689,127400,Edava,32,14,1,3214000100127400
628453,Ayiroor,32,601,5689,127500,Ayiroor,32,14,1,3214000100127500
628454,Chemmaruthy,32,601,5689,127600,Chemmaruthy,32,14,1,3214000100127600
628455,Navaikulam,32,601,5689,127700,Navaikulam,32,14,1,3214000100127700
628456,Pallickal,32,601,5689,127800,Pallickal,32,14,1,3214000100127800
628457,Madavoor,32,601,5689,127900,Madavoor,32,14,1,3214000100127900
628458,Kudavoor,32,601,5689,128000,Kudavoor,32,14,1,3214000100128000
628459,Vellalloor,32,601,5689,128100,Vellalloor,32,14,1,3214000100128100
628460,Kilimanoor,32,601,5689,128200,Kilimanoor,32,14,1,3214000100128200
628461,Pazhayakunnummel,32,601,5689,128300,Pazhayakunnummel,32,14,1,3214000100128300
628462,Pulimath,32,601,5689,128400,Pulimath,32,14,1,3214000100128400
628463,Koduvazhannoor,32,601,5689,128500,Koduvazhannoor,32,14,1,3214000100128500
628464,Nagaroor,32,601,5689,128600,Nagaroor,32,14,1,3214000100128600
628465,Karavaram,32,601,5689,128700,Karavaram,32,14,1,3214000100128700
628466,Ottoor,32,601,5689,128800,Ottoor,32,14,1,3214000100128800
628467,Vettoor-Cherunniyoor,32,601,5689,128900,Vettoor-Cherunniyoor,32,14,1,3214000100128900
628468,Manamboor,32,601,5689,129100,Manamboor,32,14,1,3214000100129100
628469,Elamba-Mudakkal,32,601,5689,129300,Elamba-Mudakkal,32,14,1,3214000100129300
628470,Attingal-Avanavancherry(Part),32,601,5689,129400,Attingal-Avanavancherry(Part),32,14,1,3214000100129400
628471,Kadakkavoor,32,601,5689,129600,Kadakkavoor,32,14,1,3214000100129600
628472,Sarkara-Chirayinkeezhu,32,601,5689,129700,Sarkara-Chirayinkeezhu,32,14,1,3214000100129700
628473,Alamcode(CT),32,601,5689,129200,Alamcode(Part),32,14,1,3214000100129200
628474,Keezhattingal(CT),32,601,5689,129500,Keezhattingal(Part),32,14,1,3214000100129500
628475,Vakkom(CT),32,601,5689,129000,Vakkom,32,14,1,3214000100129000
628476,Kizhuvalam-Koonthalloor(CT),32,601,5689,129900,Kizhuvalam-Koonthalloor(Part),32,14,1,3214000100129900
628477,Edakkode(CT),32,601,5689,130000,Edakkode(Part),32,14,1,3214000100130000
628478,Azhoor(CT),32,601,5689,129800,Azhoor,32,14,1,3214000100129800
628479,Nellanad,32,601,5690,130100,Nellanad,32,14,2,3214000200130100
628480,Vamanapuram,32,601,5690,130200,Vamanapuram,32,14,2,3214000200130200
628481,Kallara,32,601,5690,130300,Kallara,32,14,2,3214000200130300
628482,Pangode,32,601,5690,130400,Pangode,32,14,2,3214000200130400
628483,Peringamala,32,601,5690,130500,Peringamala,32,14,2,3214000200130500
628484,Thennoor,32,601,5690,130600,Thennoor,32,14,2,3214000200130600
628485,Palode,32,601,5690,130700,Palode,32,14,2,3214000200130700
628486,Kurupuzha,32,601,5690,130800,Kurupuzha,32,14,2,3214000200130800
628487,Panavoor,32,601,5690,130900,Panavoor,32,14,2,3214000200130900
628488,Pullampara,32,601,5690,131000,Pullampara,32,14,2,3214000200131000
628489,Koliyakode,32,601,5690,131100,Koliyakode,32,14,2,3214000200131100
628490,Manikkal,32,601,5690,131200,Manikkal,32,14,2,3214000200131200
628491,Theakada,32,601,5690,131300,Theakada,32,14,2,3214000200131300
628492,Anad,32,601,5690,131400,Anad,32,14,2,3214000200131400
628493,Tholicode,32,601,5690,131500,Tholicode,32,14,2,3214000200131500
628494,Vithura,32,601,5690,131600,Vithura,32,14,2,3214000200131600
628495,Mannoorkara,32,601,5690,131700,Mannoorkara,32,14,2,3214000200131700
628496,Aryanad,32,601,5690,131800,Aryanad,32,14,2,3214000200131800
628497,Uzhamalackal,32,601,5690,131900,Uzhamalackal,32,14,2,3214000200131900
628498,Vembayam,32,601,5690,132000,Vembayam,32,14,2,3214000200132000
628499,Aruvikkara,32,601,5690,132300,Aruvikkara,32,14,2,3214000200132300
628500,Vellanad,32,601,5690,132400,Vellanad,32,14,2,3214000200132400
628501,Perumkulam,32,601,5690,132500,Perumkulam,32,14,2,3214000200132500
628502,Veeranakavu,32,601,5690,132600,Veeranakavu,32,14,2,3214000200132600
628503,Vattappara(CT),32,601,5690,132100,Vattappara(Part),32,14,2,3214000200132100
628504,Karakulam(CT),32,601,5690,132200,Karakulam,32,14,2,3214000200132200
628505,Kadinamkulam,32,601,5691,132700,Kadinamkulam,32,14,3,3214000300132700
628506,Melthonnakkal,32,601,5691,132900,Melthonnakkal,32,14,3,3214000300132900
628507,Keezhthonnakkal,32,601,5691,133000,Keezhthonnakkal,32,14,3,3214000300133000
628508,Andoorkonam,32,601,5691,133100,Andoorkonam,32,14,3,3214000300133100
628509,Menamkulam,32,601,5691,133300,Kazhakkoottam-Menamkulam(Part),32,14,3,3214000300133300
628510,Veiloor(CT),32,601,5691,132800,Veiloor,32,14,3,3214000300132800
628511,Pallippuram(CT),32,601,5691,133200,Pallippuram,32,14,3,3214000300133200
628512,Iroopara(CT),32,601,5691,133400,Iroopara,32,14,3,3214000300133400
628513,Uliyazhathura(CT),32,601,5691,133500,Uliyazhathura,32,14,3,3214000300133500
628514,Sreekaryam(CT),32,601,5691,41404000,Sreekaryam(OG),32,14,3,3214000341404000
628515,Kudappanakkunnu(CT),32,601,5691,41404000,Kudappanakunnu(OG),32,14,3,3214000341404000
628516,Vattiyoorkavu(CT),32,601,5691,41404000,Vattiyoorkavu(OG),32,14,3,3214000341404000
628517,Kalliyoor(CT),32,601,5691,133600,Kalliyoor,32,14,3,3214000300133600
628518,Venganoor(CT),32,601,5691,133700,Venganoor,32,14,3,3214000300133700
628519,Kazhakkoottam(OG),32,601,5691,41404000,Kazhakkoottam(OG),32,14,2,3214000241404000
628521,Ottasekharamangalam,32,601,5692,134100,Ottasekharamangalam,32,14,4,3214000400134100
628522,Kallikkad,32,601,5692,134200,Kallikkad,32,14,4,3214000400134200
628523,Vazhichal,32,601,5692,134300,Vazhichal,32,14,4,3214000400134300
628524,Amboori,32,601,5692,134400,Amboori,32,14,4,3214000400134400
628525,Vellarada,32,601,5692,134500,Vellarada,32,14,4,3214000400134500
628526,Keezharoor,32,601,5692,134600,Keezharoor,32,14,4,3214000400134600
628527,Maranalloor,32,601,5692,134700,Maranalloor,32,14,4,3214000400134700
628528,Perumkadavila,32,601,5692,135100,Perumkadavila,32,14,4,3214000400135100
628529,Anavoor,32,601,5692,135200,Anavoor,32,14,4,3214000400135200
628530,Kunnathukal,32,601,5692,135300,Kunnathukal,32,14,4,3214000400135300
628531,Kollayil(Part),32,601,5692,135400,Kollayil(Part),32,14,4,3214000400135400
628532,Karode,32,601,5692,135700,Karode,32,14,4,3214000400135700
628533,Chenkal(Part),32,601,5692,135800,Chenkal(Part),32,14,4,3214000400135800
628534,Kulathoor,32,601,5692,135900,Kulathoor,32,14,4,3214000400135900
628535,Thirupuram,32,601,5692,136000,Thirupuram,32,14,4,3214000400136000
628536,Karumkulam,32,601,5692,136200,Karumkulam,32,14,4,3214000400136200
628537,Kottukal(Part),32,601,5692,136300,Kottukal(Part),32,14,4,3214000400136300
628538,Vizhinjam(Part),32,601,5692,136400,Vizhinjam(Part),32,14,4,3214000400136400
628539,Vilappil(CT),32,601,5692,133900,Vilappil,32,14,4,3214000400133900
628540,Kulathummal(CT),32,601,5692,134000,Kulathummal,32,14,4,3214000400134000
628541,Malayinkeezhu(CT),32,601,5692,134800,Malayinkeezhu,32,14,4,3214000400134800
628542,Vilavoorkkal(CT),32,601,5692,133800,Vilavoorkkal,32,14,4,3214000400133800
628543,Pallichal(CT),32,601,5692,134900,Pallichal,32,14,4,3214000400134900
628544,Athiyannur(CT),32,601,5692,135000,Athiyannur(Part),32,14,4,3214000400135000
628545,Kanjiramkulam(CT),32,601,5692,136100,Kanjiramkulam,32,14,4,3214000400136100
628546,Parasuvaikkal(CT),32,601,5692,135500,Parasuvaikkal,32,14,4,3214000400135500
628547,Parassala(CT),32,601,5692,135600,Parassala,32,14,4,3214000400135600
628538,Kovalam(OG)(Part),32,601,5692,41404000,Kovalam(OG),32,14,3,3214000341404000
