MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH29,KARNATAKA,555,Belgaum,5433,Chikodi,597114,Hadnal,383,364
29,KARNATAKA,555,Belgaum,5435,Raybag ,597409,Marakudi,1349,1329
29,KARNATAKA,555,Belgaum,5435,Raybag ,597410,Palbhavi,1020,967
29,KARNATAKA,555,Belgaum,5435,Raybag ,597411,Sultanpur,347,286
29,KARNATAKA,555,Belgaum,5435,Raybag ,597412,Handigund,1476,1354
29,KARNATAKA,555,Belgaum,5435,Raybag ,597413,Kappalguddi,859,798
29,KARNATAKA,555,Belgaum,5436,Gokak,597414,Dandapur,400,338
29,KARNATAKA,555,Belgaum,5436,Gokak,597415,Tukkanatti,1513,1145
29,KARNATAKA,555,Belgaum,5436,Gokak,597416,Naganur,2538,2389
29,KARNATAKA,555,Belgaum,5436,Gokak,597417,Mudalgi (Rural),624,552
29,KARNATAKA,555,Belgaum,5436,Gokak,597418,Gurlapur,233,228
29,KARNATAKA,555,Belgaum,5436,Gokak,597419,Hallur,1720,1346
29,KARNATAKA,555,Belgaum,5436,Gokak,597420,Shivapur,1355,1114
29,KARNATAKA,555,Belgaum,5436,Gokak,597421,Khanatti,437,371
29,KARNATAKA,555,Belgaum,5436,Gokak,597422,Munyal,1435,1184
29,KARNATAKA,555,Belgaum,5436,Gokak,597423,Kamaladinni,399,364
29,KARNATAKA,555,Belgaum,5436,Gokak,597424,Rangapur,210,151
29,KARNATAKA,555,Belgaum,5436,Gokak,597425,Dharmatti,754,696
29,KARNATAKA,555,Belgaum,5436,Gokak,597426,Patagundi,792,708
29,KARNATAKA,555,Belgaum,5436,Gokak,597427,Gujanatti,395,300
29,KARNATAKA,555,Belgaum,5436,Gokak,597429,Kallolli,2783,2609
29,KARNATAKA,555,Belgaum,5436,Gokak,597430,Rajapur,1309,1040
29,KARNATAKA,555,Belgaum,5436,Gokak,597431,Duradundi,1369,1066
29,KARNATAKA,555,Belgaum,5436,Gokak,597432,Ganeshwadi,333,254
29,KARNATAKA,555,Belgaum,5436,Gokak,597433,Badigwad,1582,1397
29,KARNATAKA,555,Belgaum,5436,Gokak,597434,Pamaladinni,1418,1010
29,KARNATAKA,555,Belgaum,5436,Gokak,597435,Mallapur (P.G.),277,127
29,KARNATAKA,555,Belgaum,5436,Gokak,597436,Khanapur,382,279
29,KARNATAKA,555,Belgaum,5436,Gokak,597437,Mutnal,518,385
29,KARNATAKA,555,Belgaum,5436,Gokak,597438,Nandagaon,1623,1430
29,KARNATAKA,555,Belgaum,5436,Gokak,597439,Konnur (Rural),3135,2484
29,KARNATAKA,555,Belgaum,5436,Gokak,597440,Shivapur,242,237
29,KARNATAKA,555,Belgaum,5436,Gokak,597441,Molmanatti,399,267
29,KARNATAKA,555,Belgaum,5436,Gokak,597442,Dhupadal,8950,7921
29,KARNATAKA,555,Belgaum,5436,Gokak,597443,Shindikurbet,2025,1946
29,KARNATAKA,555,Belgaum,5436,Gokak,597444,Arabhavi,2582,2016
29,KARNATAKA,555,Belgaum,5436,Gokak,597445,Lolasur,369,322
29,KARNATAKA,555,Belgaum,5436,Gokak,597446,Basaligundi,344,336
29,KARNATAKA,555,Belgaum,5436,Gokak,597447,Nallanatti,1204,826
29,KARNATAKA,555,Belgaum,5436,Gokak,597448,Sanganakeri,652,552
29,KARNATAKA,555,Belgaum,5436,Gokak,597449,Hanamapur,556,524
29,KARNATAKA,555,Belgaum,5436,Gokak,597450,Balobal,1300,1117
