"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Pangkeng","","","","","1","2","173","150","23","86.71"
"Panya","","","","","1","1","64","64","0","100.00"
"Pape Krong","1","0","0","1","1","1","30","0","30","0.00"
"Paya","","","","","1","1","81","81","0","100.00"
"Payum","","","","","1","1","35","35","0","100.00"
"Payum H.Q.","","","","","1","1","41","41","0","100.00"
"Pene","1","0","0","1","1","1","23","0","23","0.00"
"Pepu Nute(Remang- III)","","","","","1","1","7","7","0","100.00"
"Peri","","","","","1","1","38","38","0","100.00"
"Pessing","","","","","1","1","76","76","0","100.00"
"Pharge","","","","","1","1","52","52","0","100.00"
"Pidi H.Q.","","","","","1","1","28","28","0","100.00"
"Pidi Rime","","","","","1","1","14","14","0","100.00"
"Pigi Moli","","","","","1","1","11","11","0","100.00"
"Pira","","","","","1","1","40","22","18","55.00"
"Piri","","","","","1","1","34","34","0","100.00"
"Pobdi","","","","","1","2","84","73","11","86.90"
"Pokto","","","","","1","1","23","0","23","0.00"
"Pompek","","","","","1","1","15","0","15","0.00"
"Pongte","1","0","0","1","1","1","7","0","7","0.00"
"Poyom","","","","","1","1","20","20","0","100.00"
"Pullom","","","","","1","1","13","13","0","100.00"
"Puning","","","","","1","1","14","14","0","100.00"
"Purying","","","","","1","1","16","16","0","100.00"
"Pushi Doke","","","","","1","1","46","46","0","100.00"
"Pushi Nyorak","","","","","1","1","37","37","0","100.00"
"Quing","","","","","1","1","27","27","0","100.00"
"Ragi Doke","","","","","1","2","38","22","16","57.89"
"Ragyi","","","","","1","1","22","22","0","100.00"
"Ralung","","","","","1","1","46","30","16","65.22"
"Ramo Sumi","","","","","1","1","12","12","0","100.00"
"Rampa(including Patum Camp)","","","","","1","1","43","43","0","100.00"
"Ranaghat","","","","","1","1","19","19","0","100.00"
"Rapum","","","","","1","1","18","18","0","100.00"
"Ratak Gamlin","","","","","1","2","61","41","20","67.21"
"Rate","","","","","1","1","9","6","3","66.67"
