"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Rajpuri","","","","","1","9","279","195","84","69.89"
"Rajpuri Kalan","","","","","1","6","438","342","96","78.08"
"Rajpuri Khurd","","","","","1","6","157","140","17","89.17"
"Rakeli","","","","","1","8","389","318","71","81.75"
"Rakeli","","","","","1","5","342","261","81","76.32"
"Ramhala","","","","","1","7","126","116","10","92.06"
"Ramnagar","","","","","1","3","50","45","5","90.00"
"Ramnagar","","","","","1","9","238","205","33","86.13"
"Rampur","","","","","1","6","206","199","7","96.60"
"Rampur","","","","","1","1","121","89","32","73.55"
"Ranpur Kalan","","","","","1","6","116","103","13","88.79"
"Ranpur Khurd","","","","","1","3","297","232","65","78.11"
"Rata","","","","","1","4","326","291","35","89.26"
"Ratanpur","","","","","1","2","93","84","9","90.32"
"Rawai","","","","","1","11","455","377","78","82.86"
"Rewapur","","","","","1","10","169","148","21","87.57"
"Rikhi","","","","","1","6","378","360","18","95.24"
"Riri","","","","","1","5","190","165","25","86.84"
"Ropakhar","","","","","1","9","468","305","163","65.17"
"Rukhpur","","","","","1","5","101","89","12","88.12"
"Sadwar","","","","","1","4","131","124","7","94.66"
"Sahanpur","","","","","1","6","165","121","44","73.33"
"Sahanpur","","","","","1","5","310","271","39","87.42"
"Saidu","","","","","1","2","20","2","18","10.00"
"Sakalo","","","","","1","5","415","392","23","94.46"
"Sakaria","","","","","1","6","135","117","18","86.67"
"Sakhauli","","","","","1","3","341","315","26","92.38"
"Sakhouli","","","","","1","6","305","241","64","79.02"
"Salainagar","","","","","1","6","176","112","64","63.64"
"Salba","","","","","1","5","121","113","8","93.39"
"Salhi","","","","","1","10","314","288","26","91.72"
"Salka","","","","","1","19","1216","967","249","79.52"
"Salka","","","","","1","1","60","53","7","88.33"
"Salyadih","","","","","1","4","152","123","29","80.92"
"Samaniya","","","","","1","5","166","137","29","82.53"
"Sanibarra","","","","","1","6","152","128","24","84.21"
"Sapda","","","","","1","3","144","121","23","84.03"
"Sapna","","","","","1","6","107","95","12","88.79"
"Sapnadar","","","","","1","6","201","127","74","63.18"
"Saraidih","","","","","1","3","120","100","20","83.33"
"Saraitikra","","","","","1","6","198","195","3","98.48"
"Saraswatipur","","","","","1","5","132","122","10","92.42"
"Sarbhanja","","","","","1","9","358","324","34","90.50"
"Sarga","","","","","1","15","409","328","81","80.20"
"Sargawan","","","","","1","1","115","103","12","89.57"
"Sargawan","","","","","1","10","765","699","66","91.37"
"Sarma","","","","","1","2","128","120","8","93.75"
"Sarmana","","","","","1","13","422","342","80","81.04"
"Saskalo","","","","","1","6","280","215","65","76.79"
"Sasouli","","","","","1","7","450","378","72","84.00"
"Sayar","","","","","1","7","248","96","152","38.71"
"Sayarrai","","","","","1","4","223","198","25","88.79"
"Sedam","","","","","1","11","328","264","64","80.49"
"Selma","","","","","1","11","338","294","44","86.98"
"Selra","","","","","1","4","39","32","7","82.05"
"Semardih","","","","","1","9","236","185","51","78.39"
"Shankarpur","","","","","1","7","294","253","41","86.05"
"Shivnathpur","","","","","1","7","276","224","52","81.16"
"Shivpur","","","","","1","7","225","205","20","91.11"
"Shivpur","","","","","1","4","202","183","19","90.59"
"Shrigarh","","","","","1","4","471","471","0","100.00"
"Sikilma","","","","","1","3","163","145","18","88.96"
"Silsila","","","","","1","8","617","513","104","83.14"
"Singidhana","","","","","1","3","229","182","47","79.48"
"Sirkotanga","","","","","1","4","289","221","68","76.47"
