MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
32,KERALA,596,Idukki ,5665,Udumbanchola,628065,Poopara ,941,941
32,KERALA,596,Idukki ,5665,Udumbanchola,628066,Rajakumari,2000,1844
32,KERALA,596,Idukki ,5665,Udumbanchola,628067,Kanthippara,1153,1042
32,KERALA,596,Idukki ,5665,Udumbanchola,628068,Santhanpara,3993,3993
32,KERALA,596,Idukki ,5665,Udumbanchola,628069,Chathurangapara,1132,1007
32,KERALA,596,Idukki ,5665,Udumbanchola,628070,Udumbanchola,5026,4893
32,KERALA,596,Idukki ,5665,Udumbanchola,628072,Upputhode,7860,7860
32,KERALA,596,Idukki ,5665,Udumbanchola,628075,Parathodu,6423,6412
32,KERALA,596,Idukki ,5665,Udumbanchola,628076,Pampadumpara,3637,3549
32,KERALA,596,Idukki ,5665,Udumbanchola,628078,Vandanmedu,5777,5777
32,KERALA,596,Idukki ,5665,Udumbanchola,628081,Anavilasam ,1087,1087
32,KERALA,596,Idukki ,5665,Udumbanchola,628082,Chakkupallam,8902,8902
32,KERALA,596,Idukki ,5665,Udumbanchola,628083,Anakkara,13709,13709
32,KERALA,596,Idukki ,5666,Thodupuzha,628085,Kodikulam ,1733,1684
32,KERALA,596,Idukki ,5666,Thodupuzha,628088,Udumbannoor,43730,43730
32,KERALA,596,Idukki ,5666,Thodupuzha,628089,Neyyasseri,1806,1787
32,KERALA,596,Idukki ,5666,Thodupuzha,628090,Karimannoor,3259,3217
32,KERALA,596,Idukki ,5666,Thodupuzha,628091,Karikkode (Part),2670,2621
32,KERALA,596,Idukki ,5666,Thodupuzha,628092,Thodupuzha (Part),264,264
32,KERALA,596,Idukki ,5666,Thodupuzha,628093,Manakkad (Part),3520,3402
32,KERALA,596,Idukki ,5666,Thodupuzha,628094,Purapuzha,2908,2908
32,KERALA,596,Idukki ,5666,Thodupuzha,628095,Karimkunnam (Part),2881,2881
32,KERALA,596,Idukki ,5666,Thodupuzha,628096,Muttom ,1695,1695
32,KERALA,596,Idukki ,5666,Thodupuzha,628097,Alacode,2809,2809
32,KERALA,596,Idukki ,5666,Thodupuzha,628099,Idukki,5027,5027
32,KERALA,596,Idukki ,5666,Thodupuzha,628100,Arakkulam ,1122,1059
32,KERALA,596,Idukki ,5666,Thodupuzha,628101,Kudayathoor ,1245,1241
32,KERALA,596,Idukki ,5666,Thodupuzha,628102,Elappally,578,527
32,KERALA,596,Idukki ,5667,Peerumade,628103,Vagamon ,4255,4215
32,KERALA,596,Idukki ,5667,Peerumade,628104,Upputhara ,5564,5564
32,KERALA,596,Idukki ,5667,Peerumade,628106,Kokkayar,5457,5427
32,KERALA,596,Idukki ,5667,Peerumade,628107,Peerumade,4676,4676
32,KERALA,596,Idukki ,5667,Peerumade,628111,Mlappara,816,816
32,KERALA,596,Idukki ,5667,Peerumade,628112,Peruvanthanam,5996,5996
32,KERALA,597,Kottayam,5668,Meenachil,628125,Lalam (Part),1351,1351
32,KERALA,597,Kottayam,5668,Meenachil,628127,Kurichithanam,525,525
32,KERALA,597,Kottayam,5668,Meenachil,628128,Kuravilangad,5060,5060
32,KERALA,597,Kottayam,5668,Meenachil,628132,Puliyannoor (Part),1257,1257
32,KERALA,597,Kottayam,5668,Meenachil,628134,Poovarany,1850,1850
32,KERALA,597,Kottayam,5668,Meenachil,628138,Erattupetta (CT),3455,3455
32,KERALA,597,Kottayam,5669,Vaikom,628139,Chempu,5200,5200
32,KERALA,597,Kottayam,5669,Vaikom,628142,Njeezhoor,5622,5622
32,KERALA,597,Kottayam,5669,Vaikom,628143,Kaduthuruthy,5409,5409
32,KERALA,597,Kottayam,5669,Vaikom,628146,Vadakkemuri (Part),3272,3272
32,KERALA,597,Kottayam,5669,Vaikom,628147,Naduvile (Part),2233,2233
32,KERALA,597,Kottayam,5669,Vaikom,628148,Vaikom (Part),5404,5404
32,KERALA,597,Kottayam,5669,Vaikom,628149,Thalayazham,4926,4926
32,KERALA,597,Kottayam,5669,Vaikom,628150,Vechoor,4237,4237
32,KERALA,597,Kottayam,5669,Vaikom,628151,Kallara,4502,4502
32,KERALA,597,Kottayam,5669,Vaikom,628152,Muttuchira,3050,3050
32,KERALA,597,Kottayam,5669,Vaikom,628153,Manjoor,5120,5120
32,KERALA,597,Kottayam,5669,Vaikom,628154,Kothanalloor,3980,3980
32,KERALA,597,Kottayam,5670,Kottayam,628156,Kaipuzha,3775,3775
32,KERALA,597,Kottayam,5670,Kottayam,628157,Onamthuruth,5544,5544
32,KERALA,597,Kottayam,5670,Kottayam,628158,Peroor,3520,3520
32,KERALA,597,Kottayam,5670,Kottayam,628159,Ayarkunnam,3371,3371
32,KERALA,597,Kottayam,5670,Kottayam,628161,Chengalam East,2777,2777
32,KERALA,597,Kottayam,5670,Kottayam,628165,Muttampalam (Part),300,300
